url,parsed,dropped,neither
https://www.telegraph.co.uk/news/2024/11/13/ed-milibands-climate-crusade-is-humiliating-britain/,True,False,False
https://www.telegraph.co.uk/business/2024/11/24/how-trump-launch-elon-musk-spacex-to-mars/,False,True,False
https://www.telegraph.co.uk/business/2024/11/12/shell-defeats-climate-activists-in-landmark-court-battle-ov/,False,True,False
https://www.telegraph.co.uk/business/2024/11/12/ftse-100-markets-latest-news-uk-wages-reeves-trump-crypto/,False,True,False
https://www.telegraph.co.uk/travel/travel-winners-and-losers-2024/,True,False,False
https://www.telegraph.co.uk/world-news/2024/12/23/carbon-credit-schemes-uprooting-maasai-tribes/,True,False,False
https://www.telegraph.co.uk/news/2024/12/11/dale-vince-green-tycoon-labour-millions-divorce-payout-ex/,True,False,False
https://www.telegraph.co.uk/news/2024/12/20/miliband-eco-lunacy-wreck-britain-enrich-china-dictatorship/,True,False,False
https://www.telegraph.co.uk/news/2024/12/11/greta-thunbergs-descent-climate-militant-pro-palestine/,True,False,False
https://www.telegraph.co.uk/authors/b/bp-bt/brendan-oneill/page-2/,False,False,True
https://www.telegraph.co.uk/news/2024/12/12/grantchester-parish-magazine-praise-jailed-oil-protester/,True,False,False
https://www.telegraph.co.uk/business/2025/01/30/judge-halts-jackdaw-rosebank-north-sea-oil-and-gas-projects/,True,False,False
https://www.telegraph.co.uk/news/2025/01/14/just-stop-oil-protesters-charged-charles-darwin-grave-abbey/,True,False,False
https://www.telegraph.co.uk/business/2025/01/27/dont-mourn-passing-wh-smith-been-soulless-ripoff-years/,False,True,False
https://www.telegraph.co.uk/news/2025/01/23/green-energy-net-zero-renewables-uk-miliband/,False,True,False
https://www.telegraph.co.uk/new-years-day/,False,False,True
https://www.telegraph.co.uk/business/2025/01/27/labour-backing-green-tycoon-25m-payday-oil-rich-uae/,True,False,False
https://www.telegraph.co.uk/business/2025/01/02/glastonbury-doubling-profits-after-neil-young-critcism/,True,False,False
https://www.telegraph.co.uk/hillary-clinton/,False,False,True
https://www.telegraph.co.uk/business/2025/01/28/rachel-reeves-wrong-put-growth-before-net-zero-dale-vince/,True,False,False
https://www.telegraph.co.uk/world-news/2025/02/21/germany-takes-the-fight-to-russia-in-undersea-cable-war/,True,False,False
https://www.telegraph.co.uk/plastic/,False,False,True
https://www.telegraph.co.uk/news/2025/02/23/grangemouth-refinery-site-200m-subsidy-starmer-ratcliffe/,False,True,False
https://www.telegraph.co.uk/business/2025/02/23/bp-the-oil-industrys-biggest-loser-on-net-zero/,False,True,False
https://www.telegraph.co.uk/news/2025/02/03/children-gripped-by-climate-change-anxiety/,True,False,False
https://www.telegraph.co.uk/politics/2025/03/25/anas-sarwar-ed-miliband-drill-baby-new-oil-gas-fields-fudge/,False,True,False
https://www.telegraph.co.uk/us/news/2025/03/10/pseudoscience-government-weather-agency-doge/,False,True,False
https://www.telegraph.co.uk/protests/page-8/,False,False,True
https://www.telegraph.co.uk/us/culture/tv-streaming/page-358/,False,False,True
https://www.telegraph.co.uk/news/2025/03/07/just-stop-oil-cofounders-prison-sentence-reduced/,True,False,False
https://www.telegraph.co.uk/world-news/2025/03/21/austria-attempting-to-deport-german-climate-activist/,True,False,False
https://www.telegraph.co.uk/books/authors/peter-florence-interview/,False,True,False
https://www.telegraph.co.uk/us/news/2025/03/20/greenpeace-pay-millions-dakota-oil-pipeline-protest/,True,False,False
https://www.telegraph.co.uk/authors/m/mf-mj/michael-deacon/page-4/,False,False,True
https://www.telegraph.co.uk/news/2025/04/10/greenpeace-uk-head-arrested-us-embassy-protest/,True,False,False
https://www.telegraph.co.uk/news/2025/04/15/just-top-oil-supporter-net-zero-church-of-england-heating/,True,False,False
https://www.telegraph.co.uk/business/2025/04/21/britain-must-crush-nimbys-get-building-again/,False,True,False
https://www.telegraph.co.uk/nadhim-zahawi/,False,False,True
https://www.telegraph.co.uk/money/meddling-lobbyists-sucking-life-out-of-britain-be-stopped/,True,False,False
https://www.telegraph.co.uk/authors/e/ea-ee/ed-cumming/page-3/,False,False,True
https://www.telegraph.co.uk/news/2025/05/17/refuse-to-live-ed-miliband-grim-future-without-shower/,True,False,False
https://www.telegraph.co.uk/authors/i/ik-io/iona-cleave/page-6/,False,False,True
https://www.telegraph.co.uk/extinction-rebellion/,False,False,True
https://www.telegraph.co.uk/books/non-fiction/review-consumed-saabira-chaudhuri/,False,True,False
https://www.telegraph.co.uk/news/2025/05/22/net-zero-is-a-mental-illness/,False,True,False
https://www.telegraph.co.uk/world-news/2025/05/24/george-floyd-death-five-years-blm/,True,False,False
https://www.telegraph.co.uk/business/2025/05/07/uk-biggest-north-sea-operator-slashes-jobs-windfall-tax/,False,True,False
https://www.telegraph.co.uk/world-news/2025/05/24/russia-putin-building-new-force-to-take-on-nato-countries/,False,True,False
https://www.telegraph.co.uk/news/2025/05/08/good-riddance-to-carla-denyer-wrong-about-everything/,True,False,False
https://www.telegraph.co.uk/business/2025/05/17/now-even-greenpeace-is-worried-about-north-sea-oil-jobs/,True,False,False
https://www.telegraph.co.uk/politics/2025/05/02/local-elections-live-runcorn-byelection-reform-labour-tory/,False,True,False
https://www.telegraph.co.uk/stephen-fry/,False,False,True
https://www.telegraph.co.uk/emma-thompson/,False,False,True
https://www.telegraph.co.uk/music/news/how-glastonbury-lost-the-plot/,True,False,False
https://www.telegraph.co.uk/music/news/glastonbury-2025-saturday-live/,False,True,False
https://www.telegraph.co.uk/politics/2025/06/09/politics-latest-news-nigel-farage-reform-wales-steel-coal/,False,True,False
https://www.telegraph.co.uk/business/2025/06/19/ed-miliband-open-door-to-north-sea-drilling/,True,False,False
https://www.telegraph.co.uk/emmanuel-macron/page-4/,False,False,True
https://www.telegraph.co.uk/news/2025/06/25/whats-wrong-with-30-million-wedding-jeff-bezos-amazon/,False,True,False
https://www.telegraph.co.uk/news/2025/06/29/trump-to-visit-scotland-to-tour-his-three-golf-courses/,True,False,False
https://www.telegraph.co.uk/business/2025/06/30/british-manufacturing-dying-labour/,True,False,False
https://www.telegraph.co.uk/business/2025/06/27/how-inflation-is-killing-off-the-pint/,False,True,False
https://www.telegraph.co.uk/business/2025/06/08/british-manufacturing-is-dying-before-our-eyes/,False,True,False
https://www.telegraph.co.uk/world-news/2025/06/23/protest-venice-huge-banner-jeff-bezos-wedding-tourism-tax/,True,False,False
https://www.telegraph.co.uk/ineos/,False,False,True
https://www.telegraph.co.uk/news/2025/06/24/failing-to-crush-just-stop-oil-brought-us-palestine-action/,True,False,False
https://www.telegraph.co.uk/music/news/glastonbury-2025-friday-live-the-1975/,True,False,False
https://www.telegraph.co.uk/business/2025/06/25/skoda-overtakes-teslas-ev-sales-in-europe-musk-backlash/,False,True,False
https://www.telegraph.co.uk/world-news/2025/06/02/macron-waxwork-stolen-paris-museum-greenpeace-protest/,True,False,False
