url,parsed,dropped,neither
https://metro.co.uk/2025/06/27/40-000-000-pay-instead-fund-jeff-bezos-wedding-venice-23519539/,False,True,False
https://metro.co.uk/galleries/lavish-jeff-bezos-wedding-sparks-fierce-venice-tax-protest-23486541/,False,True,False
https://metro.co.uk/2025/06/28/kneecaps-glastonbury-performance-makes-clear-festival-23527949/,True,False,False
https://metro.co.uk/video/crowds-gather-sun-watch-bristol-birdman-event-3457879/,False,True,False
https://metro.co.uk/2025/07/11/spoke-palestine-came-police-interrogation-23638263/,True,False,False
https://metro.co.uk/video/teenager-unhealthy-knives-guilty-18-year-olds-murder-3482789/,False,True,False
https://metro.co.uk/video/sight-unseen-trailer-3472447/,False,True,False
https://metro.co.uk/video/ethan-ives-griffiths-grandparents-deny-injuring-toddler-police-interview-3476347/,False,True,False
https://metro.co.uk/video/whoopi-goldberg-announces-shes-joining-italian-speaking-soap-opera-3468645/,False,True,False
https://metro.co.uk/video/panic-smoke-fills-plane-cabin-phone-charger-catches-fire-flight-3490265/,False,True,False
https://metro.co.uk/2025/08/01/billionaire-hotel-tycoon-reveals-25-000-000-000-heathrow-expansion-plan-23798157/,True,False,False
https://metro.co.uk/video/black-rabbit-trailer-2025-3496167/,False,True,False
https://metro.co.uk/video/the-hack-trailer-3500031/,False,True,False
https://metro.co.uk/video/first-look-new-reality-inheritance-elizabeth-hurley-rob-rinder-3488117/,False,True,False
https://metro.co.uk/video/drunk-man-jailed-endangering-police-helicopter-crew-laser-urgent-search-3498921/,False,True,False
https://metro.co.uk/video/crash-scene-helicopter-crashes-field-isle-wight-killing-three-3498837/,False,True,False
https://metro.co.uk/video/talking-parrot-helps-bring-blackpool-gang-repeating-drug-dealing-chat-3488871/,False,True,False
https://metro.co.uk/video/tourist-taken-away-rome-police-jumping-trevi-fountain-3500015/,False,True,False
https://metro.co.uk/video/greenpeace-activists-scale-power-station-protest-great-gas-rip-off-3515191/,False,True,False
