url,parsed,dropped,neither
https://www.bbc.com/news/articles/cewlqp7q0rwo,True,False,False
https://www.bbc.com/news/articles/cy0rer2k01no,True,False,False
https://www.bbc.com/future/article/20241024-5-proven-ways-to-reverse-biodiversity-loss,False,True,False
https://www.bbc.com/news/articles/c74871k7k73o,False,True,False
https://www.bbc.com/future/tags/whale,False,True,False
https://www.bbc.com/news/articles/cwyx75ppr79o,True,False,False
https://www.bbc.com/future/article/20241002-how-greenpeaces-mindbomb-photos-stopped-the-commercial-whaling-industry,True,False,False
https://www.bbc.com/news/articles/ce89er3ekn0o,True,False,False
https://www.bbc.com/news/live/c8jykpdgr08t,False,True,False
https://www.bbc.com/news/articles/czd5rvgp830o,True,False,False
https://www.bbc.com/news/articles/c2e7vnyd4npo,False,True,False
https://www.bbc.com/news/articles/c93qvqx5y01o,False,True,False
https://www.bbc.com/future/article/20241108-the-green-activists-who-defied-the-stasi-before-the-fall-of-the-berlin-wall,True,False,False
https://www.bbc.com/news/articles/cd0gx4przejo,True,False,False
https://www.bbc.com/news/articles/ckg7542p66po,False,True,False
https://www.bbc.com/news/live/cly0gzxgzrmt,False,True,False
https://www.bbc.com/news/articles/cly2dxqd1pyo,True,False,False
https://www.bbc.com/commissioning/sustainability-editorial/,False,True,False
https://www.bbc.com/news/articles/crlnjyekpexo,False,True,False
https://www.bbc.com/future/article/20241216-seven-quiet-breakthroughs-for-climate-and-nature-in-2024-you-might-have-missed,False,True,False
https://www.bbc.com/news/articles/clykrjgrpp7o,True,False,False
https://www.bbc.com/news/articles/cvgmnpv71xmo,True,False,False
https://www.bbc.com/news/articles/c9wlj8l8kr7o,True,False,False
https://www.bbc.com/news/articles/c8rjdgre3vpo,False,True,False
https://www.bbc.com/future/article/20241210-the-arctic-fox-captive-breeding-programme-in-norway-and-sweden,False,True,False
https://www.bbc.com/news/articles/cvgx11k51zpo,True,False,False
https://www.bbc.com/indonesia/articles/c938qp4qe40o,False,True,False
https://www.bbc.com/sounds/play/m0025vpv?at_mid=lN6KXO7hQW&at_campaign=The_Willpower_Detectives_Ep1&at_medium=display_ad&at_campaign_type=owned&at_audience_id=SS&at_product=sounds&at_brand=m001zlz0&at_ptr_name=bbc&at_ptr_type=media&at_format=image&at_objective=consumption&at_link_title=The_Willpower_Detectives_Ep1&at_bbc_team=BBC,False,True,False
https://www.bbc.com/news/articles/cr53eqjg531o,True,False,False
https://www.bbc.com/news/articles/czepw4e4p6jo,True,False,False
https://www.bbc.com/news/videos/cgmyx3320v0o,False,True,False
https://www.bbc.com/news/articles/c23ngk5vgmpo,True,False,False
https://www.bbc.com/news/articles/c05l8z6ng2eo,True,False,False
https://www.bbc.com/news/articles/cy4m023nwzyo,True,False,False
https://www.bbc.com/news/articles/c626lwg7x3yo,False,True,False
https://www.bbc.com/naidheachdan/sgeulachdan/czx8kvp1n1eo,True,False,False
https://www.bbc.com/news/articles/ce85gez4105o,True,False,False
https://www.bbc.com/learningenglish/chinese/features/lingohack/ep-250123,False,True,False
https://www.bbc.com/news/topics/cj5pd6yl75vt,False,True,False
https://www.bbc.com/news/live/cg7zdme95z1t,False,True,False
https://www.bbc.com/news/articles/cjr82lpg3reo,False,True,False
https://www.bbc.com/news/articles/cm216ej98nro,True,False,False
https://www.bbc.com/news/articles/c4g9mldjpdyo,True,False,False
https://www.bbc.com/news/articles/c9vyk3n24ggo,True,False,False
https://www.bbc.com/afrique/articles/ckgdy5q2q59o,False,True,False
https://www.bbc.com/news/articles/c4g02y8gz10o,False,True,False
https://www.bbc.com/news/articles/c4g0xnnwkppo,False,True,False
https://www.bbc.com/news/articles/cew58v5kl07o,True,False,False
https://www.bbc.com/news/articles/cge17nvv9pvo,True,False,False
https://www.bbc.com/news/articles/cx2yxwkn665o,False,True,False
https://www.bbc.com/news/articles/cj92l1vmgxgo,False,True,False
https://www.bbc.com/news/articles/cqjdz9q170yo,True,False,False
https://www.bbc.com/news/articles/c5yeyy3y1ejo,True,False,False
https://www.bbc.com/news/topics/czv6qr95d64t,False,True,False
https://www.bbc.com/news/articles/c62zvlgqzdpo,False,True,False
https://www.bbc.com/sounds/play/p0ky6cy6,False,True,False
https://www.bbc.com/news/articles/cy0d047810no,True,False,False
https://www.bbc.com/audio/play/w3ct5xjr,False,True,False
https://www.bbc.com/news/articles/c75792nvwpzo,False,True,False
https://www.bbc.com/news/articles/c87121e0j4yo,True,False,False
https://www.bbc.com/future/article/20250403-the-new-hawaiian-freakosystem-emerging-on-oahu-accidentally-created-by-humans,False,True,False
https://www.bbc.com/news/articles/cz6denxzweeo,True,False,False
https://www.bbc.com/news/topics/c344m14wgy7t,False,True,False
https://www.bbc.com/news/articles/cjewge4lvv0o,False,True,False
https://www.bbc.com/news/articles/c77n1vk18pvo,False,True,False
https://www.bbc.com/sounds/play/p0l4t092,False,True,False
https://www.bbc.com/news/articles/cy700zk38zro,True,False,False
https://www.bbc.com/news/articles/cn7xpxp6xxmo,True,False,False
https://www.bbc.com/news/articles/c807y3084pzo,False,True,False
https://www.bbc.com/future/tags/earth-shots,False,True,False
https://www.bbc.com/news/topics/crnq2yg7xe9t,False,True,False
https://www.bbc.com/news/articles/c2de9d8dky0o,False,True,False
https://www.bbc.com/future/article/20250522-what-does-outer-space-smell-like,False,True,False
https://www.bbc.com/news/articles/cx27z0r8n5do,False,True,False
https://www.bbc.com/news/articles/cpd4lp6w378o,False,True,False
https://www.bbc.com/news/articles/cx20znjejw1o,True,False,False
https://www.bbc.com/news/videos/c629elwn1dgo,False,True,False
https://www.bbc.com/afaanoromoo/articles/c20p1z9w1ppo,False,True,False
https://www.bbc.com/news/articles/c9q0qx7pwpeo,False,True,False
https://www.bbc.com/pidgin/articles/cq69n046gvdo,False,True,False
https://www.bbc.com/polska/articles/cq53zgx6xneo,False,True,False
https://www.bbc.com/news/articles/cx24nppdx0lo,False,True,False
https://www.bbc.com/news/articles/crmkgn309jdo,False,True,False
https://www.bbc.com/news/articles/cdedjnw8e85o,False,True,False
https://www.bbc.com/news/articles/c3e5y85p488o,True,False,False
https://www.bbc.com/news/topics/cnm8jj2qr54t,False,True,False
https://www.bbc.com/thai/articles/cq53z949vqeo,False,True,False
https://www.bbc.com/news/articles/czxw6331grxo,False,True,False
https://www.bbc.com/news/articles/cwyq7vgq2e5o,False,True,False
https://www.bbc.com/news/articles/c0k36v50zvro,True,False,False
https://www.bbc.com/news/articles/czdy862qvepo,True,False,False
https://www.bbc.com/indonesia/articles/cp82l0x8d1xo,False,True,False
https://www.bbc.com/news/live/cglzy424l5lt?page=8,False,True,False
https://www.bbc.com/news/articles/cd0vjr07570o,True,False,False
https://www.bbc.com/programmes/m002f6p2,False,True,False
https://www.bbc.com/swahili/articles/cd0vnp1ve0go,False,True,False
https://www.bbc.com/indonesia/articles/c4g24kk3nm8o,False,True,False
https://www.bbc.com/news/articles/c5y264x3nnno,False,True,False
https://www.bbc.com/indonesia/articles/c4g3l2x23plo,False,True,False
https://www.bbc.com/news/articles/c8dep4n6m65o,True,False,False
https://www.bbc.com/sounds/play/m002f9bn?at_mid=rNadu3hXxf&at_campaign=Shadow_World_The_Grave_Robbers&at_medium=display_ad&at_campaign_type=owned&at_nation=NET&at_audience_id=SS&at_product=sounds&at_brand=m001zlz0&at_ptr_name=bbc&at_ptr_type=media&at_format=image&at_objective=consumption&at_link_title=Shadow_World_The_Grave_Robbers&at_bbc_team=BBC,False,True,False
https://www.bbc.com/news/articles/clyxr2jweg2o,False,True,False
https://www.bbc.com/news/articles/c74dxm1jzp8o,False,True,False
https://www.bbc.com/news/topics/cjyykdwmw58t,False,True,False
https://www.bbc.com/news/topics/c8nq32jwnelt,False,True,False
https://www.bbc.com/indonesia/articles/cd0v8g47glvo,False,True,False
https://www.bbc.com/news/articles/cp868llxlnxo,True,False,False
https://www.bbc.com/audio/play/m002h9wp,False,True,False
https://www.bbc.com/audio/brand/m001zlz0,False,True,False
https://www.bbc.com/indonesia/articles/c62ny39eelgo,False,True,False
