url
https://www.thetimes.com/uk/environment/article/roger-hallam-interview-extinction-rebellion-climate-change-protests-insulate-britain-just-stop-oil-gb3vtm8zs
https://www.thetimes.com/article/watch-just-stop-oil-protester-throws-orange-dye-over-table-at-world-championships-b0h59h9nz
https://www.thetimes.com/uk/politics/article/quentin-letts-mps-think-met-chief-sir-mark-rowley-comment-talking-hat-tzf0phcpm
https://www.thetimes.com/article/just-stop-oil-protest-march-london-2023-pq7ww3n3p
https://www.thetimes.com/article/king-charles-environment-sustainability-coronation-2023-h322mkpj8
https://www.thetimes.com/article/camilla-prince-harry-tom-parker-bowles-coronation-2023-6t9ncrcvr
https://www.thetimes.com/article/just-stop-oil-pair-jailed-over-dartford-crossing-protest-jtv0mmrw5
https://www.thetimes.com/uk/article/floored-by-kipchoge-the-dog-but-is-emile-cairess-the-heir-to-farah-x3zd6nq5d
