url,Text,Author,Date,Images_url,Subheaders
https://www.thetimes.com/uk/scotland/article/troon-residents-told-to-be-on-guard-for-just-stop-oil-during-open-spxmbbqz6,"['Police have called on the residents of Troon to look out for criminal disruption and create a “network of vigilance” during the Open.', 'More than 200,000 golf fans are expected to descend on the Ayrshire town for the tournament which begins on Thursday. Specialist officers have urged those living and working in the community to become their eyes and ears during the event.', 'It is understood that they are particularly concerned about disruption being caused by members of Just Stop Oil. Members of the radical environmental group, which espouses non-violent direct action, brought last year’s tournament to a temporary halt when members coated a green with orange powder.', '“The 152nd Open will be one of the biggest events Ayrshire has ever hosted,” said Chief Superintendent']",['Marc Horne'],,"[['Protesters have used tactics including covering a green with orange powder', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Faf2e624c-7000-462e-bda8-823772545fbe.jpg?crop=4000%2C2874%2C0%2C0'], ['Just Stop Oil have targeted the golfing event two years in a row — including last year’s tournament in the Wirral', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F4d984b65-bbfd-4424-890f-46612c08640a.jpg?crop=5000%2C2813%2C0%2C261&resize=360']]",
https://www.thetimes.com/uk/crime/article/just-stop-oil-activists-guilty-damaging-van-gogh-painting-603nkksqq,"['Two Just Stop Oil activists have been found guilty of criminal damage after they threw tomato soup at a Van Gogh painting in the National Gallery and damaged its antique frame.', 'Phoebe Plummer and Anna Holland, both 22, threw two tins of Heinz tomato soup at Sunflowers and then glued themselves to the wall in October 2022.', 'Although the painting, which was completed in 1888 and is worth up to £72.5 million, was protected by a glass cover, the 17th-century Italian frame was damaged by the soup, which acted like paint stripper, Southwark crown court was told. Prosecutors believe the soup may have caused £10,000 in damage to the frame.', 'The pair, who denied damaging property, showed no emotion as the jury announced its']",['Ali Mitib'],,"[['Phoebe Plummer, above, and Anna Holland, below, arriving at Southwark crown court on Thursday', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F48823791-85c0-4956-83e2-8912927908b6.jpg?crop=1530%2C1302%2C0%2C182'], [None, 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F0faf72ec-bf8d-48c4-a8d8-95b8f5fc64aa.jpg?crop=1321%2C1051%2C0%2C138']]",
https://www.thetimes.com/uk/environment/article/just-stop-oil-activists-spray-paint-heathrow-departure-boards-orange-nt5xjhw3b,"['Climate activists have been arrested after spraying orange paint over departure boards at Heathrow Terminal 5.', 'Two Just Stop Oil (JSO) protesters staged a sit-in protest at the terminal, the home of British Airways, after spraying windows, floors and screens orange.', 'JSO said that Phoebe Plummer, 22, and Jane Touil, 58, were responsible for the protest, that they had entered the terminal at 8.35am and police had arrived within minutes to cordon off the area.', 'The two women were taken away to waiting police vans by 8.50am. The Metropolitan Police said two people had been arrested on suspicion of criminal damage and that officers remained at the scene to “deal with any further offences”.', 'Plummer was one of two activists found guilty last week']",['Ben Clatworthy'],,"[['The two women sprayed departure boards with orange paint before staging a brief sit-in protest', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fa7deac5e-4c9a-4133-8a0e-bf1d3de3d753.jpg?crop=3840%2C2160%2C0%2C0'], [None, 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F2d2b1ae1-7214-4022-ba04-aafab7e8f90d.jpg?crop=3000%2C1688%2C0%2C0']]",
https://www.thetimes.com/comment/the-times-view/article/the-times-view-on-criminal-protests-just-stop-offending-2ftxp5c7v,"['To those who missed their flights, were unable to receive cancer treatment and could not attend family funerals, the antics of those who clambered up gantries or stood in the fast lane to bring traffic on the M25 to a halt for four days in 2022 were hardly “peaceful protest”; their criminal disruption affected the lives of thousands, cost the economy £765,000 and added more than £1 million to the Metropolitan Police bill.', 'In defiance of new laws to combat their inexcusable campaign to cause maximum damage and national outrage, the leaders of Just Stop Oil (JSO) planning the protest have now paid the price. And quite rightly. Roger Hallam, the founder of JSO and a serial protester who attempted to lecture the jury even']",['The Times Leading Articles'],,"[['The Just Stop Oil co-founder Roger Hallam has been jailed for five years', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F44ec9ad7-29df-4759-b5e8-e5121218ffdd.jpg?crop=4822%2C3215%2C0%2C0'], ['author-image', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F6c2aac4b-45fc-43a1-b82d-3d3a84d1dfab.jpg?crop=3333%2C3333%2C0%2C0']]",
https://www.thetimes.com/comment/columnists/article/vandalism-theft-risking-lives-i-think-that-makes-mr-just-stop-oil-a-career-criminal-535fkqfkl,"['What would you say defines a cult leader? Charisma, prolixity, mania — many of them have these distinct, unsettling qualities. If you look at any extremist, though — any political headbanger, any messiah-like ruler — there’s one thing they all have. A complete, psychotic inability to understand what it is like to be another person, or even care. They may preach good for society, but they don’t take any interest in it, or even understand what it is. It is why they often prefer animals.', 'Take, for example, the Just Stop Oil convicts. How can they be so appalling?', 'Five of them were arrested in October; they’ve now been given huge sentences. One, Roger Hallam — a thin, grey, unlaundered man, half badger, half']",['Camilla Long'],,"[['author-image', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd0ce1993-5c50-42af-902b-ffdacc701641.png?crop=1000%2C1000%2C0%2C0']]",
https://www.thetimes.com/uk/crime/article/just-stop-oil-activists-arrested-heathrow-airport-wzgg5s93j,"['Nine Just Stop Oil activists have been arrested at Heathrow during a summer “international uprising” by the environmental activist group.', 'The suspects were detained on Wednesday morning at two locations near the perimeter of the airport.', 'The Metropolitan Police said the activists were taken into custody on suspicion of conspiring to interfere with a site of key national infrastructure under the Public Order Act. Flights and other operations were not affected.', 'Video footage showed activists arriving on bicycles at a site close to passenger planes, outside a barbed wire fence, before an unmarked car pulled up and they were arrested.', 'A Just Stop Oil source told The Times last month that the group was planning a campaign to disrupt airports during the summer holidays as']",['Laurence Sleator'],,"[['The protesters were arrested on suspicion of conspiring to interfere with a site of key national infrastructure, police said', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F8a4ea668-dc47-43f3-8bc4-a3b759c35d23.jpg?crop=3000%2C1688%2C0%2C453&resize=360']]",
https://www.thetimes.com/uk/transport/article/just-stop-oil-gatwick-airport-pw09pxzww,"['A group of Just Stop Oil protesters who tried to stop passengers at Gatwick have been removed and arrested, the airport said.', 'Seven members of JSO, an environmental activist group, tried to block access to the south terminal’s central search area where passengers are screened. Video shared by the group showed passengers climbing over the protesters, who had painted orange boxes with them, to enter the security screening area.', 'Barriers were put up around the protesters and passengers were diverted through a different entrance before the group was removed. There has been no disruption to flights.', 'A spokesman for the airport said: “London Gatwick is open and operating normally today. There are a small number of protesters at the airport who have now been arrested']",['Ben Clatworthy'],,"[['Despite the protesters’ efforts, passengers faced no delays and flights continued as scheduled', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc3e16928-83d9-4f4e-bbe2-473f4192ba02.jpg?crop=3000%2C1688%2C0%2C155&resize=360']]",
https://www.thetimes.com/world/europe/article/germany-frankfurt-airport-climate-activists-glue-runway-f58rwhsvt,"['Frankfurt airport, the busiest in Germany, suspended flights for three hours on Thursday morning after climate activists blocked runways by gluing themselves to the tarmac.', 'The Last Generation group said in a statement that six protesters had cut through a fence and had reached various points on the runways, carrying posters reading “oil kills”.', 'Photographs released by the group showed protesters in orange safety vests with their hands glued to the tarmac. They were later removed from the tarmac and arrested.', 'Flights resumed shortly before 8am local time, about three hours after the activists started their protests. About 140 of the 1,400 flights scheduled for Thursday had to be cancelled, the airport operator Fraport said. More delays are possible during the rest of the day.']",['David Crossland'],,"[['A protester from Last Generation sits with his hand glued to a runway and sign saying “oil kills”', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F3a611b95-70cd-42ad-b72f-de2b84b7b09c.jpg?crop=2048%2C1152%2C0%2C0&resize=360']]",
https://www.thetimes.com/comment/columnists/article/saintly-quest-of-eco-zealot-will-lead-more-astray-7rztm8h7t,"['Those who set themselves up for sainthood ought to be judged by harsher standards than the rest of us. In the case of the Extinction Rebellion co-founder Roger Hallam, sentenced last week to five years in prison after his involvement in a conspiracy to shut down one of our busier motorways, two standards can be applied.', 'To what extent is Hallam motivated by personal vanity — by a sense of himself as a bruised, flinty, oracular man with a ponytail telling British society hard truths; such hard truths, in fact, that its only response is not to listen to them but to bang him up in prison?', 'Second, do Hallam’s positions — that a global carbon elite is planning to kill billions of people, that']",['Will Lloyd'],,"[['author-image', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F3c39ba0f-6614-4db5-b893-828585101138.jpg?crop=615%2C615%2C493%2C118']]",
https://www.thetimes.com/uk/environment/article/climate-protests-are-virtue-signalling-says-former-national-trust-chief-kpnsgv275,"['A former chairman of the National Trust has described plans by climate activists to target National Trust estates over its use of Barclays as “virtue signalling”.', 'Climate activists will hold protests at more than 40 National Trust sites this week in an effort to stop the charity from banking with Barclays, over its links to the fossil fuel industry.', 'The organisers of the protests, which include staff, volunteers and members of the trust, said that they would not attempt to disrupt overall operations. Instead activists, who are backed by groups such as Extinction Rebellion, Fossil Free London and Christian Climate Action, will focus on creative acts of protest which range from picnics to parades and musical performances.', 'The actions come after Christian Aid and']",['Ali Mitib'],,"[['Sir Simon Jenkins described protesters as “virtue signalling”', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fb727e1cd-e781-4f7b-abc8-52d95020726f.jpg?crop=5000%2C3333%2C0%2C0'], ['Corfe Castle in Dorset is one of the National Trust properties where protests are planned', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F3753c536-3443-41fc-93c4-6894a1491c5a.jpg?crop=5000%2C2813%2C0%2C260&resize=360']]",
https://www.thetimes.com/comment/columnists/article/a-protesters-cover-up-the-truth-is-its-all-rather-fun-8wgwt3gq3,"['In 2009, amid teargas, pepper spray and charging police, I learnt a truth about protest. I was embedded with the activists at the Copenhagen climate summit, and the Danish police were moving in to forcibly prevent us from marching on the conference hall. Minutes before that happened, though, one of the older climate demonstrators turned to me with a big grin. As I watched the Just Stop Oil protesters receiving their sentences recently, I thought of him.', 'He was experienced at all this. He had marched against nuclear weapons. He had marched, whenever required, against capitalism. He had probably met Swampy. Now, as the police closed the cordon and charged in one last time, as he dodged and weaved, he took hold of my shoulders.']",['Tom Whipple'],,"[['author-image', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe24ec05a-821f-4c94-a66a-3fc9133ec165.png?crop=300%2C300%2C0%2C0']]",
https://www.thetimes.com/uk/media/article/eco-tycoon-could-silence-guido-fawkes-blog-in-defamation-case-5gs36mtfp,"['A political blog faces a landmark legal attempt to block it from view in the UK as part of a row prompted by a millionaire eco businessman and Labour donor.', 'Dale Vince, a former funder of the activist group Just Stop Oil, is suing the editor of the Guido Fawkes blog for defamation over its reports on comments the businessman made regarding the Israel-Gaza conflict.', 'Last October, Vince, 62, told Times Radio that “one man’s terrorist is another man’s freedom fighter” — a comment that triggered a barrage of criticism, including from Angela Rayner, who is now the deputy prime minister.', 'At the time, Vince was being interviewed at the Labour party conference in Liverpool in the immediate aftermath of Hamas’s attack on Israel and']","['Jonathan Ames', 'Alex Farber']",,"[['Dale Vince, the owner of the energy company Ecotricity, made a comment about Hamas that triggered a barrage of criticism, including from Angela Rayner', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F58762ab0-64c8-4a99-889d-52370087b6ef.jpg?crop=4174%2C2347%2C0%2C141&resize=360']]",
https://www.thetimes.com/comment/letters-to-editor/article/times-letters-ensuring-lessons-coronavirus-learnt-0298xhbvp,"['Sir, Your leading article (“Be Prepared”, Jul 19) is right to welcome the recommendations from Baroness Hallett’s report on Covid preparedness. Her ten-point plan is a good framework for addressing the shortcomings exposed during the pandemic. However, many inquiry reports over the past two decades have similarly urged government to review crisis preparedness, and far too little has been done to ensure that lessons really are learnt.', 'Crises will happen, and not only pandemics, and they are by definition unpredictable; proper planning and preparedness is needed to mitigate their effects. Any crisis demands a speedy response based on tried and regularly tested systems. Decisions should then be made on the basis of best available scientific advice.', 'The recommendations from the Covid inquiry will']",None,,"[['author-image', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F91552403-0243-4147-ab1f-5795482ebddf.jpg?crop=595%2C595%2C0%2C0']]",
https://www.thetimes.com/uk/scotland/article/royal-lyceum-theatre-edinburgh-nish-kumar-baillie-gifford-9gf9f6tcr,"['A theatre in Edinburgh has come under fire for hosting a comedian who supported the Baillie Gifford boycott — after the venue’s boss publicly criticised the protest.', 'David Greig, artistic director of The Royal Lyceum, expressed support for the investment firm’s sponsorship of Scottish book festivals during protests against its involvement with Scottish book festivals.', 'Activist groups targeted Baillie Gifford, demanding it should divest from literary festivals owing to its investment in fossil fuels and in tech companies that operate in Israel.', 'Kumar waded into the controversy when he and Charlotte Church pulled out of their appearances at Hay Festival in Wales.', 'The comedian shared a statement from Fossil Free Books, the group that led the protests, and wrote: “Sad to say that I will']",['Sian Bradley'],,"[['Kumar waded into the controversy about arts funding when he pulled out of a gig at the Hay Festival', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe7243986-2a15-4697-b90e-e565760f8e08.jpg?crop=4745%2C2669%2C55%2C243&resize=360']]",
https://www.thetimes.com/uk/environment/article/fears-for-animal-welfare-after-met-axes-wildlife-crime-unit-jgplr6cjx,"['Only one detective constable with wildlife crime expertise remains at the Metropolitan Police, in a blow for efforts to combat the illegal trade in ivory.', 'After the Met disbanded its long-standing and well-respected Wildlife Crime Unit (WCU) a fortnight ago, the naturalist Chris Packham led calls for the force to devote more resources to tackling abuse of wildlife.', 'The police team played a key role in tackling the smuggling of illegal animal parts and plants through Heathrow. Last year it seized thousands of items including snakeskins and live birds at the airport as part of Operation Thunder.', 'It also played a vital role in enforcing breaches of local wildlife laws, with the housebuilder Bellway Homes fined £600,000 for destroying a bat breeding site four years']",['Adam Vaughan'],,"[['Seized ivory carvings and elephant tusks are displayed before being crushed', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fdf94534e-f9a3-4c40-a9fc-403ad1f00ed1.jpg?crop=4205%2C2365%2C0%2C25&resize=360']]",
https://www.thetimes.com/world/europe/article/anonymous-email-links-paris-rail-attacks-to-far-left-group-d0psjbfqh,"['Investigators are looking into an anonymous email apparently sent by a mysterious ultra-leftist group claiming responsibility for arson attacks on France’s rail network that caused transport chaos hours before the Paris Olympics opening ceremony.', 'The email was sent to French and international media organisations from an address with the domain name “rise up”. The domain name has been used by violent groups in France in the past, including ultra-leftists, anarchists and radical environmentalists, according to security sources.', 'However, Gérald Darmanin, the interior minister, said in an interview on Saturday that he could not rule out foreign involvement. He did not name any country but was apparently alluding to Russia, which has allegedly orchestrated arson attacks in several European countries including the UK.', 'Moscow has been']",['David Chazan'],,"[['Crowds mass at the Gare du Nord in Paris, a scene repeated at train stations across the French capital and beyond', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F4744cbb9-18a6-42a9-865a-1cc5585fabe8.jpg?crop=1281%2C721%2C0%2C100&resize=360']]",
https://www.thetimes.com/comment/letters-to-editor/article/times-letters-lessons-to-be-learnt-from-global-it-mayhem-fxzrk223k,"['Sir, A fault in the software of one IT supplier has led to global chaos (news, Jul 20). In parallel, the first report of the Covid inquiry has identified inadequate healthcare data systems as a contributory factor in the mishandling of the pandemic, and Sir Ed Davey has given his account of the government’s involvement in the Horizon IT scandal (“Post Office bosses lied to me about IT glitches”, Jul 19). There is a common thread here. Pervasive and mission-critical software infrastructure has an increasingly wide-ranging societal impact, and must be made less vulnerable to the vagaries of opaque products that serve inadequately framed and governed interests. You also report on Mariana Mazzucato making the case for collaboration between the private']",None,,"[['author-image', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F91552403-0243-4147-ab1f-5795482ebddf.jpg?crop=595%2C595%2C0%2C0']]",
https://www.thetimes.com/comment/columnists/article/coffee-requests-rachel-reeves-imagined-budget-c8vfj0pwh,"['Steve Reed Hi Rachel, lovely to see you in cabinet. Blue really suits you. Just wondering if you’re free for a budget chinwag. As secretary of state for environment, food and rural affairs, I’m hoping we can discuss my plans for environment, food and rural affairs? I know the £28 billion is probably still off the table, but these onshore wind farms don’t pay for themselves.', 'Rachel Reeves I thought that’s exactly what they did.', 'Reed Well, eventually, weather permitting, but still keen to discuss our bold green future.', 'Reeves I can do next Wednesday before PMQs.', 'Reed I’ll bring biscuits.', 'Louise Haigh Fifth female transport secretary paging first female chancellor! Ding ding! Just wondering if you’ve had a moment to think about my bus']",['Matt Rudd'],,"[[None, 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F6c16e4c1-8594-4dee-817b-10eecc74a776.jpg?crop=1600%2C900%2C0%2C0&resize=360']]",
