url
https://www.telegraph.co.uk/fashion/paris-fashion-week/louis-vuitton-celebrates-200-years-glamour-paris-fashion-week/
https://www.telegraph.co.uk/art/artists/anti-woke-rebellion-has-begun-arts-have-bigger-problem/
https://www.telegraph.co.uk/news/2021/10/07/not-perfect-says-insulate-britain-protester-photos-emerge-10000/
https://www.telegraph.co.uk/news/2021/10/13/insulate-britain-fighting-breaks-furious-drivers-drag-protesters/
https://www.telegraph.co.uk/family/life/can-save-planet-without-shutting-motorways-blocking-ambulances/
https://www.telegraph.co.uk/news/2021/10/26/imperial-college-told-remove-bust-slavery-abolitionist-might/
https://www.telegraph.co.uk/news/2021/10/25/insulate-britain-activists-avoid-contempt-charges-blocking-roads/
https://www.telegraph.co.uk/news/2021/10/14/masterpiece-worthy-monet/
https://www.telegraph.co.uk/interiors/home/keep-getting-everything-wrong-william-morris/
https://www.telegraph.co.uk/news/2021/10/28/extinction-rebellion-protesters-break-uks-biggest-oil-refinery/
https://www.telegraph.co.uk/recycling/page-4/
https://www.telegraph.co.uk/news/2021/10/19/end-hospital-ward-nhs-boss-says-single-rooms-should-post-covid/
